cip_year,project_type,source_page,department,project_name,project_id,address_location,start_year,end_year,project_description,project_justification,previous_appropriations,project_total,plan_year,invest
2020,BUILDINGS AND FACILITIES - OTHER,155,PUBLIC PROPERTY,City Improvements,PP.65.1,,2021,2026,Fund critical renovations and other improvements to City facilities.,Fund critical renovations and other improvements to City facilities.,,3000.0,2023,500.0
2020,BUILDINGS AND FACILITIES - OTHER,155,PUBLIC PROPERTY,City Improvements,PP.65.1,,2021,2026,Fund critical renovations and other improvements to City facilities.,Fund critical renovations and other improvements to City facilities.,,3000.0,2024,500.0
2020,BUILDINGS AND FACILITIES - OTHER,155,PUBLIC PROPERTY,City Improvements,PP.65.1,,2021,2026,Fund critical renovations and other improvements to City facilities.,Fund critical renovations and other improvements to City facilities.,,3000.0,2025,500.0
2020,BUILDINGS AND FACILITIES - OTHER,155,PUBLIC PROPERTY,City Improvements,PP.65.1,,2021,2026,Fund critical renovations and other improvements to City facilities.,Fund critical renovations and other improvements to City facilities.,,3000.0,2026,500.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,Triplex Facilities Improvements Projects,PP.65.2,,2021,2026,"Perform various improvement projects associated with Criminal Justice Center, Municipal Services Building, and Parkway Building.","Perform various improvement projects associated with Criminal Justice Center, Municipal Services Building, and Parkway Building.",,49000.0,2021,10000.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,Triplex Facilities Improvements Projects,PP.65.2,,2021,2026,"Perform various improvement projects associated with Criminal Justice Center, Municipal Services Building, and Parkway Building.","Perform various improvement projects associated with Criminal Justice Center, Municipal Services Building, and Parkway Building.",,49000.0,2022,11000.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,Triplex Facilities Improvements Projects,PP.65.2,,2021,2026,"Perform various improvement projects associated with Criminal Justice Center, Municipal Services Building, and Parkway Building.","Perform various improvement projects associated with Criminal Justice Center, Municipal Services Building, and Parkway Building.",,49000.0,2023,11000.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,Triplex Facilities Improvements Projects,PP.65.2,,2021,2026,"Perform various improvement projects associated with Criminal Justice Center, Municipal Services Building, and Parkway Building.","Perform various improvement projects associated with Criminal Justice Center, Municipal Services Building, and Parkway Building.",,49000.0,2024,11000.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,Triplex Facilities Improvements Projects,PP.65.2,,2021,2026,"Perform various improvement projects associated with Criminal Justice Center, Municipal Services Building, and Parkway Building.","Perform various improvement projects associated with Criminal Justice Center, Municipal Services Building, and Parkway Building.",,49000.0,2025,3000.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,Triplex Facilities Improvements Projects,PP.65.2,,2021,2026,"Perform various improvement projects associated with Criminal Justice Center, Municipal Services Building, and Parkway Building.","Perform various improvement projects associated with Criminal Justice Center, Municipal Services Building, and Parkway Building.",,49000.0,2026,3000.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,City Hall Exterior Renovations,PP.65.3,,2021,2024,Restore City Hall portals.,Restore City Hall portals.,,4000.0,2021,1000.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,City Hall Exterior Renovations,PP.65.3,,2021,2024,Restore City Hall portals.,Restore City Hall portals.,,4000.0,2022,1000.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,City Hall Exterior Renovations,PP.65.3,,2021,2024,Restore City Hall portals.,Restore City Hall portals.,,4000.0,2023,1000.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,City Hall Exterior Renovations,PP.65.3,,2021,2024,Restore City Hall portals.,Restore City Hall portals.,,4000.0,2024,1000.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,City Hall Improvements,PP.65.4,,2022,2026,Perform various infrastructure improvements to City Hall.,Perform various infrastructure improvements to City Hall.,,5000.0,2022,1000.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,City Hall Improvements,PP.65.4,,2022,2026,Perform various infrastructure improvements to City Hall.,Perform various infrastructure improvements to City Hall.,,5000.0,2025,2000.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,City Hall Improvements,PP.65.4,,2022,2026,Perform various infrastructure improvements to City Hall.,Perform various infrastructure improvements to City Hall.,,5000.0,2026,2000.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,Conservation of Art,PP.65.5,,2021,2026,Assess and restore public artwork.,Assess and restore public artwork.,,2400.0,2021,400.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,Conservation of Art,PP.65.5,,2021,2026,Assess and restore public artwork.,Assess and restore public artwork.,,2400.0,2022,400.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,Conservation of Art,PP.65.5,,2021,2026,Assess and restore public artwork.,Assess and restore public artwork.,,2400.0,2023,400.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,Conservation of Art,PP.65.5,,2021,2026,Assess and restore public artwork.,Assess and restore public artwork.,,2400.0,2024,400.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,Conservation of Art,PP.65.5,,2021,2026,Assess and restore public artwork.,Assess and restore public artwork.,,2400.0,2025,400.0
2020,BUILDINGS AND FACILITIES - OTHER,156,PUBLIC PROPERTY,Conservation of Art,PP.65.5,,2021,2026,Assess and restore public artwork.,Assess and restore public artwork.,,2400.0,2026,400.0
2020,BUILDINGS AND FACILITIES - OTHER,157,PUBLIC PROPERTY,Improvements to Municipal Facilities-FY19,PP.65B,,2021,2021,See description under line item 65.,See description under line item 65.,,4143.0,2021,4143.0
2020,BUILDINGS AND FACILITIES - OTHER,157,PUBLIC PROPERTY,Improvements to Municipal Facilities-FY18,PP.65C,,2021,2021,See description under line item 65.,See description under line item 65.,,4973.0,2021,4973.0
2020,BUILDINGS AND FACILITIES - OTHER,158,PUBLIC PROPERTY,Improvements to Municipal Facilities-FY15,PP.65F,,2021,2021,See description under line item 65.,See description under line item 65.,,25.0,2021,25.0
2020,BUILDINGS AND FACILITIES - OTHER,158,PUBLIC PROPERTY,Improvements to Municipal Facilities-FY12,PP.65H,,2021,2021,See description under line item 65.,See description under line item 65.,,1.0,2021,1.0
2020,BUILDINGS AND FACILITIES - OTHER,158,PUBLIC PROPERTY,Improvements to Municipal Facilities-FY11,PP.65I,,2021,2021,See description under line item 65.,See description under line item 65.,,9.0,2021,9.0
2020,CAPITAL PROJECTS,162,RECORDS,Records Improvements-FY20,REC.66A,,2021,2021,See description under line item 66.,See description under line item 66.,,325.0,2021,325.0
2020,CAPITAL PROJECTS,162,RECORDS,Records Improvements-FY15,REC.66C,,2021,2021,See description under line item 66.,See description under line item 66.,,64.0,2021,64.0
2020,BRIDGES,164,STREETS,"Bridge Reconstruction, Rehabilitation, and Restoration",ST.67.1,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges.","Reconstruction, rehabilitation, and restoration of existing bridges.",,157800.0,2021,28500.0
2020,BRIDGES,164,STREETS,"Bridge Reconstruction, Rehabilitation, and Restoration",ST.67.1,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges.","Reconstruction, rehabilitation, and restoration of existing bridges.",,157800.0,2022,51300.0
2020,BRIDGES,164,STREETS,"Bridge Reconstruction, Rehabilitation, and Restoration",ST.67.1,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges.","Reconstruction, rehabilitation, and restoration of existing bridges.",,157800.0,2023,20000.0
2020,BRIDGES,164,STREETS,"Bridge Reconstruction, Rehabilitation, and Restoration",ST.67.1,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges.","Reconstruction, rehabilitation, and restoration of existing bridges.",,157800.0,2024,20000.0
2020,BRIDGES,164,STREETS,"Bridge Reconstruction, Rehabilitation, and Restoration",ST.67.1,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges.","Reconstruction, rehabilitation, and restoration of existing bridges.",,157800.0,2025,19000.0
2020,BRIDGES,164,STREETS,"Bridge Reconstruction, Rehabilitation, and Restoration",ST.67.1,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges.","Reconstruction, rehabilitation, and restoration of existing bridges.",,157800.0,2026,19000.0
2020,BRIDGES,164,STREETS,Act 13 - Stabilize Structurally Deficient Bridges,ST.67.2,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges.","Reconstruction, rehabilitation, and restoration of existing bridges.",,18000.0,2021,3000.0
2020,BRIDGES,164,STREETS,Act 13 - Stabilize Structurally Deficient Bridges,ST.67.2,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges.","Reconstruction, rehabilitation, and restoration of existing bridges.",,18000.0,2022,3000.0
2020,BRIDGES,164,STREETS,Act 13 - Stabilize Structurally Deficient Bridges,ST.67.2,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges.","Reconstruction, rehabilitation, and restoration of existing bridges.",,18000.0,2023,3000.0
2020,BRIDGES,164,STREETS,Act 13 - Stabilize Structurally Deficient Bridges,ST.67.2,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges.","Reconstruction, rehabilitation, and restoration of existing bridges.",,18000.0,2024,3000.0
2020,BRIDGES,164,STREETS,Act 13 - Stabilize Structurally Deficient Bridges,ST.67.2,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges.","Reconstruction, rehabilitation, and restoration of existing bridges.",,18000.0,2025,3000.0
2020,BRIDGES,164,STREETS,Act 13 - Stabilize Structurally Deficient Bridges,ST.67.2,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges.","Reconstruction, rehabilitation, and restoration of existing bridges.",,18000.0,2026,3000.0
2020,BRIDGES,164,STREETS,Bridge Reconstruction and Improvements - Act 89 &,ST.67.3,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges. Formerly funded under Act 26, the allocation of funds was modified by State Acts 89 and 44.","Reconstruction, rehabilitation, and restoration of existing bridges. Formerly funded under Act 26, the allocation of funds was modified by State Acts 89 and 44.",,600.0,2021,100.0
2020,BRIDGES,164,STREETS,Bridge Reconstruction and Improvements - Act 89 &,ST.67.3,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges. Formerly funded under Act 26, the allocation of funds was modified by State Acts 89 and 44.","Reconstruction, rehabilitation, and restoration of existing bridges. Formerly funded under Act 26, the allocation of funds was modified by State Acts 89 and 44.",,600.0,2022,100.0
2020,BRIDGES,164,STREETS,Bridge Reconstruction and Improvements - Act 89 &,ST.67.3,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges. Formerly funded under Act 26, the allocation of funds was modified by State Acts 89 and 44.","Reconstruction, rehabilitation, and restoration of existing bridges. Formerly funded under Act 26, the allocation of funds was modified by State Acts 89 and 44.",,600.0,2023,100.0
2020,BRIDGES,164,STREETS,Bridge Reconstruction and Improvements - Act 89 &,ST.67.3,,2021,2026,"Reconstruction, rehabilitation, and restoration of existing bridges. Formerly funded under Act 26, the allocation of funds was modified by State Acts 89 and 44.","Reconstruction, rehabilitation, and restoration of existing bridges. Formerly funded under Act 26, the allocation of funds was modified by State Acts 89 and 44.",,600.0,2024,100.0
